Verdict,User,Merchant,Category,Pattern_Detected,AI_Confidence,AI_Reason,Start_Date,Last_Txn
Safe,user_3515,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-24,2024-12-03
Safe,user_3515,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-10-26,2024-12-02
Safe,user_3515,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-27,2024-10-25
Safe,user_3493,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-04-23,2024-06-06
Safe,user_3972,BingeWatch,Entertainment,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-09-16,2024-12-10
Safe,user_3493,FitPhysique,Health,None,Safety Score: 98.4%,Safe (Confidence 1.6%).,2023-09-08,2024-12-09
Safe,user_3493,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-18,2024-12-21
Safe,user_3461,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-18,2024-06-27
Safe,user_3461,CellConnect,Utilities,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-12-19,2024-12-27
Safe,user_3461,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-25,2024-12-16
Safe,user_3461,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-05,2024-02-18
Safe,user_3461,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-30,2024-06-20
Safe,user_3461,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-07,2024-09-19
Safe,user_3461,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-02-01,2024-06-12
Safe,user_3461,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-06,2024-10-23
Safe,user_3461,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-26,2024-11-23
Safe,user_3461,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-29,2024-10-13
Safe,user_3461,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-24,2024-12-26
Safe,user_3461,UrbanElectric,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-08,2024-10-19
Safe,user_3462,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-04,2024-11-02
Safe,user_3462,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-12,2024-11-10
Safe,user_3462,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-01,2024-05-29
Safe,user_3462,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-01,2024-09-14
Safe,user_3462,FreshFoods,Groceries,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-24,2024-11-20
Safe,user_3462,GadgetDepot,Electronics,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-25,2024-12-22
Safe,user_3462,JavaJoint,Dining,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-16,2024-10-29
Safe,user_3462,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-03-18,2024-09-24
Safe,user_3462,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-17,2024-11-09
Safe,user_3462,TravelEasy,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-23,2024-08-31
Safe,user_3462,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-15,2024-07-29
Safe,user_3462,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-06,2024-12-02
Safe,user_3493,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-09,2024-11-20
Safe,user_3493,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-14,2024-12-29
Safe,user_3972,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-03,2024-10-15
Safe,user_3972,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-01,2024-10-20
Safe,user_3972,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-01,2024-11-26
Safe,user_4297,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-05-09,2024-12-04
Safe,user_4297,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-04,2023-10-08
Safe,user_4297,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-02,2024-08-20
Safe,user_4297,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-10-19,2024-12-24
Safe,user_4297,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-08-25,2024-08-29
Safe,user_4301,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-16,2024-11-22
Safe,user_4301,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-10-13,2023-10-27
Safe,user_4301,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-17,2024-07-31
Safe,user_4301,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-02-08,2024-09-14
Safe,user_4301,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-04-08,2024-10-18
Safe,user_4301,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-25,2024-04-19
Safe,user_4297,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-01,2024-11-19
Safe,user_4301,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-29,2024-06-12
Safe,user_4301,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-08,2024-11-02
Safe,user_4301,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-08,2024-05-18
Safe,user_4301,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-30,2024-12-24
Safe,user_4301,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-19,2024-12-12
Safe,user_4307,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-18,2024-05-02
Safe,user_4307,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-10-10,2023-10-24
Safe,user_4307,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-06,2024-11-25
Safe,user_4307,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-17,2024-12-25
Safe,user_4307,FreshFoods,Groceries,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2023-08-26,2024-11-08
Safe,user_4307,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-13,2024-12-19
Safe,user_4307,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-16,2023-12-21
Safe,user_4301,QuickBite,Dining,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-06,2024-12-06
Safe,user_4297,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-09,2024-11-02
Safe,user_4297,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-02-04,2024-05-17
Safe,user_4297,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-11,2024-12-13
Safe,user_4273,CityRail,Transport,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-02,2024-12-24
Safe,user_4273,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-21,2024-09-20
Safe,user_4273,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-02,2024-09-05
Safe,user_4273,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-02,2024-11-03
Safe,user_4273,JavaJoint,Dining,None,Safety Score: 99.2%,Safe (Confidence 0.8%).,2023-10-11,2024-12-24
Safe,user_4273,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-17,2024-09-26
Safe,user_4273,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-04-01,2024-10-21
Safe,user_4273,TravelEasy,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-12,2024-08-01
Safe,user_4273,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-04,2024-12-14
Safe,user_4273,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-17,2024-12-28
Safe,user_4278,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-22,2023-11-22
Safe,user_4278,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-11,2024-08-30
Safe,user_4278,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-18,2024-08-22
Safe,user_4278,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-22,2024-12-25
Safe,user_4278,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-16,2024-12-23
Safe,user_4278,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-02-27,2024-08-20
Safe,user_4278,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-22,2024-12-05
Safe,user_4278,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-20,2024-10-11
Safe,user_4278,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-18,2024-11-04
Safe,user_4278,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-03,2024-12-10
Safe,user_4278,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-17,2024-11-23
Safe,user_4278,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-18,2024-02-19
Safe,user_4297,BingeWatch,Entertainment,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-15,2024-08-04
Safe,user_4297,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-13,2024-11-29
Safe,user_4297,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-21,2024-10-23
Safe,user_4307,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-19,2024-12-15
Safe,user_4307,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-06,2024-11-01
Safe,user_4307,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-01,2024-12-18
Safe,user_4307,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-07,2024-08-02
Safe,user_4392,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-13,2024-09-22
Safe,user_4392,GadgetDepot,Electronics,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-12-30,2024-05-10
Safe,user_4392,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-23,2024-08-21
Safe,user_4392,QuickBite,Dining,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-07,2024-05-04
Safe,user_4392,ReadAddict,Shopping,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2024-02-15,2024-02-15
Safe,user_4392,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-03-11,2024-07-11
Safe,user_4392,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-04-11,2024-09-29
Safe,user_4392,UrbanElectric,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-13,2024-06-05
Safe,user_4393,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-19,2024-09-12
Safe,user_4393,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-31,2024-11-04
Safe,user_4393,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-03,2024-11-03
Safe,user_4393,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-17,2024-11-17
Safe,user_4393,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-05,2024-12-02
Safe,user_4393,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-03,2024-10-09
Safe,user_4393,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-08-12,2024-12-23
Safe,user_4393,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-19,2024-12-16
Safe,user_4393,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-26,2024-11-04
Safe,user_4393,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-09,2024-10-09
Safe,user_4393,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-05-05,2024-10-24
Safe,user_4393,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-10,2024-11-25
Safe,user_4463,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-20,2024-12-17
Safe,user_4463,CellConnect,Utilities,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-03-08,2024-03-08
Safe,user_4463,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-14,2024-08-17
Safe,user_4463,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-15,2024-11-10
Safe,user_4463,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-10,2024-11-01
Safe,user_4392,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-09,2024-12-08
Safe,user_4273,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-01,2024-12-19
Safe,user_4392,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-25,2024-03-23
Safe,user_4392,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-08-17,2024-08-17
Safe,user_4307,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-21,2024-11-03
Safe,user_4321,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-21,2024-11-21
Safe,user_4321,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-03-23,2024-08-06
Safe,user_4321,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-21,2024-11-07
Safe,user_4321,FitPhysique,Health,None,Safety Score: 98.4%,Safe (Confidence 1.6%).,2023-07-21,2024-12-16
Safe,user_4321,FreshFoods,Groceries,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-12-29,2024-11-24
Safe,user_4321,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-13,2024-12-20
Safe,user_4321,JavaJoint,Dining,None,Safety Score: 96.7%,Safe (Confidence 3.3%).,2024-02-21,2024-06-24
Safe,user_4321,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-01,2024-12-22
Safe,user_4321,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-24,2024-12-13
Safe,user_4321,TravelEasy,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-14,2024-12-14
Safe,user_4321,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-14,2024-11-05
Safe,user_4321,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-20,2024-11-26
Safe,user_4376,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-20,2024-09-15
Safe,user_4376,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-04,2024-12-23
Safe,user_4376,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-28,2024-05-08
Safe,user_4376,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-11-07,2024-07-18
Safe,user_4376,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-16,2024-10-30
Safe,user_4376,GadgetDepot,Electronics,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-26,2024-09-27
Safe,user_4376,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-27,2024-10-23
Safe,user_4376,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-09,2024-10-16
Safe,user_4376,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-25,2024-10-25
Safe,user_4376,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-03,2024-06-11
Safe,user_4376,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-02,2024-11-06
Safe,user_4376,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-24,2024-12-27
Safe,user_4392,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-05,2024-08-16
Safe,user_4463,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-12,2024-08-27
Safe,user_4273,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-05,2024-11-22
Safe,user_4258,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-19,2024-07-08
Safe,user_3986,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-15,2024-12-05
Safe,user_4036,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-23,2023-10-29
Safe,user_4036,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-21,2024-12-25
Safe,user_4036,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-05-01,2024-05-01
Safe,user_4036,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-29,2024-08-17
Safe,user_4036,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-05,2024-04-11
Safe,user_4036,GadgetDepot,Electronics,None,Safety Score: 99.5%,Safe (Confidence 0.5%).,2023-09-24,2024-12-01
Safe,user_4036,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-09-25,2023-09-25
Safe,user_4036,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-11-17,2024-09-09
Safe,user_4036,ReadAddict,Shopping,None,Safety Score: 99.4%,Safe (Confidence 0.6%).,2023-08-16,2024-09-11
Safe,user_4036,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-27,2024-11-10
Safe,user_3986,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-03,2024-10-21
Safe,user_4036,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-15,2024-09-29
Safe,user_4070,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-30,2024-11-04
Safe,user_4070,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-11-15,2023-11-29
Safe,user_4070,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-02-22,2024-10-27
Safe,user_4070,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-04,2024-09-16
Safe,user_4070,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-12,2024-09-03
Safe,user_4070,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-03-06,2024-05-10
Safe,user_4070,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-14,2024-10-15
Safe,user_4070,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-21,2024-07-09
Safe,user_4070,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-02,2024-09-01
Safe,user_4070,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-07-24,2024-12-13
Safe,user_4070,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-01-02,2024-12-07
Safe,user_4036,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-09,2024-04-03
Safe,user_3986,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-18,2024-10-02
Safe,user_3986,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-07,2024-10-29
Safe,user_3986,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-03,2024-10-31
Safe,user_3972,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-11,2024-10-19
Safe,user_3972,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-16,2024-07-22
Safe,user_3972,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-03-08,2024-12-07
Safe,user_3972,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-01,2024-12-02
Safe,user_3972,TravelEasy,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-01-15,2024-11-26
Safe,user_3972,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-06,2024-11-03
Safe,user_3972,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-19,2024-02-08
Safe,user_3978,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-27,2024-08-30
Safe,user_3978,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-10,2024-12-08
Safe,user_3978,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-21,2024-10-06
Safe,user_3978,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-09,2024-09-15
Safe,user_3978,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-03,2024-11-17
Safe,user_3978,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-03,2024-11-21
Safe,user_3978,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-25,2024-12-25
Safe,user_3978,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-23,2024-10-23
Safe,user_3978,ReadAddict,Shopping,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-09,2024-08-30
Safe,user_3978,TravelEasy,Transport,None,Safety Score: 99.0%,Safe (Confidence 1.0%).,2023-07-02,2024-12-19
Safe,user_3978,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-01,2024-12-26
Safe,user_3978,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-26,2024-04-27
Safe,user_3986,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-05,2024-09-13
Safe,user_3986,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-06,2024-06-21
Safe,user_3986,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-31,2024-12-12
